76 1631708300 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708301 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708302 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708303 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708304 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708305 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708306 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708307 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708308 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708309 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708310 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708311 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708312 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708313 0,000000 8,800000 37,000000 37,000000 -20,200000
76 1631708314 0,080000 10,000000 37,800000 37,800000 -20,200000
76 1631708315 0,080000 10,000000 38,600000 38,600000 -20,200000
76 1631708316 0,080000 10,000000 39,400000 39,400000 -20,200000
76 1631708317 0,080000 10,000000 40,200000 40,200000 -20,200000
76 1631708318 0,080000 10,000000 41,000000 41,000000 -20,200000
76 1631708319 0,132075 10,600000 42,400000 42,400000 -20,200000
76 1631708320 0,132075 10,600000 43,800000 43,800000 -20,200000
76 1631708321 0,132075 10,600000 45,200000 45,200000 -20,200000
76 1631708322 0,132075 10,600000 46,600000 46,600000 -20,200000
76 1631708323 0,132075 10,600000 48,000000 48,000000 -20,200000
76 1631708324 -0,157895 11,400000 46,200000 46,200000 -20,200000
76 1631708325 -0,157895 11,400000 44,400000 44,400000 -20,200000
76 1631708326 -0,157895 11,400000 42,600000 42,600000 -20,200000
76 1631708327 -0,157895 11,400000 40,800000 40,800000 -20,200000
76 1631708328 -0,157895 11,400000 39,000000 39,000000 -20,200000
76 1631708329 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708330 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708331 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708332 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708333 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708334 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708335 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708336 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708337 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708338 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708339 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708340 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708341 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708342 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708343 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708344 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708345 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708346 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708347 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708348 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708349 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708350 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708351 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708352 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708353 0,000000 11,400000 39,000000 39,000000 -20,200000
76 1631708354 0,065574 12,200000 39,800000 39,800000 -20,200000
76 1631708355 0,065574 12,200000 40,600000 40,600000 -20,200000
76 1631708356 0,065574 12,200000 41,400000 41,400000 -20,200000
76 1631708357 0,065574 12,200000 42,200000 42,200000 -20,200000
76 1631708358 0,065574 12,200000 43,000000 43,000000 -20,200000
76 1631708359 0,048387 12,400000 43,600000 43,600000 -20,200000
76 1631708360 0,048387 12,400000 44,200000 44,200000 -20,200000
76 1631708361 0,048387 12,400000 44,800000 44,800000 -20,200000
76 1631708362 0,048387 12,400000 45,400000 45,400000 -20,200000
76 1631708363 0,048387 12,400000 46,000000 46,000000 -20,200000
76 1631708364 -0,107692 13,000000 44,600000 44,600000 -20,200000
76 1631708365 -0,107692 13,000000 43,200000 43,200000 -20,200000
76 1631708366 -0,107692 13,000000 41,800000 41,800000 -20,200000
76 1631708367 -0,107692 13,000000 40,400000 40,400000 -20,200000
76 1631708368 -0,107692 13,000000 39,000000 39,000000 -20,200000
76 1631708369 -0,044776 13,400000 38,400000 38,400000 -20,200000
76 1631708370 -0,044776 13,400000 37,800000 37,800000 -20,200000
76 1631708371 -0,044776 13,400000 37,200000 37,200000 -20,200000
76 1631708372 -0,044776 13,400000 36,600000 36,600000 -20,200000
76 1631708373 -0,044776 13,400000 36,000000 36,000000 -20,200000
76 1631708374 0,044118 13,600000 36,600000 36,600000 -20,200000
76 1631708375 0,044118 13,600000 37,200000 37,200000 -20,200000
76 1631708376 0,044118 13,600000 37,800000 37,800000 -20,200000
76 1631708377 0,044118 13,600000 38,400000 38,400000 -20,200000
76 1631708378 0,044118 13,600000 39,000000 39,000000 -20,200000
76 1631708379 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708380 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708381 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708382 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708383 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708384 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708385 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708386 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708387 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708388 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708389 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708390 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708391 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708392 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708393 0,000000 13,600000 39,000000 39,000000 -20,200000
76 1631708394 -0,043478 13,800000 38,400000 38,400000 -20,200000
76 1631708395 -0,043478 13,800000 37,800000 37,800000 -20,200000
76 1631708396 -0,043478 13,800000 37,200000 37,200000 -20,200000
76 1631708397 -0,043478 13,800000 36,600000 36,600000 -20,200000
76 1631708398 -0,043478 13,800000 36,000000 36,000000 -20,200000
76 1631708399 0,152778 14,400000 38,200000 38,200000 -20,200000
76 1631708400 0,152778 14,400000 40,400000 40,400000 -20,200000
76 1631708401 0,152778 14,400000 42,600000 42,600000 -20,200000
76 1631708402 0,152778 14,400000 44,800000 44,800000 -20,200000
76 1631708403 0,152778 14,400000 47,000000 47,000000 -20,200000
76 1631708404 0,000000 14,400000 47,000000 47,000000 -20,200000
76 1631708405 0,000000 14,400000 47,000000 47,000000 -20,200000
76 1631708406 0,000000 14,400000 47,000000 47,000000 -20,200000
76 1631708407 0,000000 14,400000 47,000000 47,000000 -20,200000
76 1631708408 0,000000 14,400000 47,000000 47,000000 -20,200000
76 1631708409 -0,108108 14,800000 45,400000 45,400000 -20,200000
76 1631708410 -0,108108 14,800000 43,800000 43,800000 -20,200000
76 1631708411 -0,108108 14,800000 42,200000 42,200000 -20,200000
76 1631708412 -0,108108 14,800000 40,600000 40,600000 -20,200000
76 1631708413 -0,108108 14,800000 39,000000 39,000000 -20,200000
76 1631708414 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708415 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708416 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708417 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708418 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708419 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708420 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708421 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708422 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708423 0,000000 14,800000 39,000000 39,000000 -20,200000
76 1631708424 0,089744 15,600000 40,400000 40,400000 -20,200000
76 1631708425 0,089744 15,600000 41,800000 41,800000 -20,200000
76 1631708426 0,089744 15,600000 43,200000 43,200000 -20,200000
76 1631708427 0,089744 15,600000 44,600000 44,600000 -20,200000
76 1631708428 0,089744 15,600000 46,000000 46,000000 -20,200000
76 1631708429 0,000000 15,600000 46,000000 46,000000 -20,200000
76 1631708430 0,000000 15,600000 46,000000 46,000000 -20,200000
76 1631708431 0,000000 15,600000 46,000000 46,000000 -20,200000
76 1631708432 0,000000 15,600000 46,000000 46,000000 -20,200000
76 1631708433 0,000000 15,600000 46,000000 46,000000 -20,200000
76 1631708434 -0,134146 16,400000 43,800000 43,800000 -20,200000
76 1631708435 -0,134146 16,400000 41,600000 41,600000 -20,200000
76 1631708436 -0,134146 16,400000 39,400000 39,400000 -20,200000
76 1631708437 -0,134146 16,400000 37,200000 37,200000 -20,200000
76 1631708438 -0,134146 16,400000 35,000000 35,000000 -20,200000
76 1631708439 0,000000 16,400000 35,000000 35,000000 -20,200000
76 1631708440 0,000000 16,400000 35,000000 35,000000 -20,200000
76 1631708441 0,000000 16,400000 35,000000 35,000000 -20,200000
76 1631708442 0,000000 16,400000 35,000000 35,000000 -20,200000
76 1631708443 0,000000 16,400000 35,000000 35,000000 -20,200000
76 1631708444 0,024096 16,600000 35,400000 35,400000 -20,200000
76 1631708445 0,024096 16,600000 35,800000 35,800000 -20,200000
76 1631708446 0,024096 16,600000 36,200000 36,200000 -20,200000
76 1631708447 0,024096 16,600000 36,600000 36,600000 -20,200000
76 1631708448 0,024096 16,600000 37,000000 37,000000 -20,200000
76 1631708449 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708450 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708451 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708452 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708453 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708454 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708455 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708456 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708457 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708458 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708459 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708460 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708461 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708462 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708463 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708464 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708465 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708466 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708467 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708468 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708469 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708470 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708471 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708472 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708473 0,000000 16,600000 37,000000 37,000000 -20,200000
76 1631708474 -0,023810 16,800000 36,600000 36,600000 -20,200000
76 1631708475 -0,023810 16,800000 36,200000 36,200000 -20,200000
76 1631708476 -0,023810 16,800000 35,800000 35,800000 -20,200000
76 1631708477 -0,023810 16,800000 35,400000 35,400000 -20,200000
76 1631708478 -0,023810 16,800000 35,000000 35,000000 -20,200000
76 1631708479 -0,045455 17,600000 34,200000 34,200000 -20,200000
76 1631708480 -0,045455 17,600000 33,400000 33,400000 -20,200000
76 1631708481 -0,045455 17,600000 32,600000 32,600000 -20,200000
76 1631708482 -0,045455 17,600000 31,800000 31,800000 -20,200000
76 1631708483 -0,045455 17,600000 31,000000 31,000000 -20,200000
76 1631708484 0,191489 18,800000 34,600000 34,600000 -20,200000
76 1631708485 0,191489 18,800000 38,200000 38,200000 -20,200000
76 1631708486 0,191489 18,800000 41,800000 41,800000 -20,200000
76 1631708487 0,191489 18,800000 45,400000 45,400000 -20,200000
76 1631708488 0,191489 18,800000 49,000000 49,000000 -20,200000
76 1631708489 -0,031250 19,200000 48,400000 48,400000 -20,200000
76 1631708490 -0,031250 19,200000 47,800000 47,800000 -20,200000
76 1631708491 -0,031250 19,200000 47,200000 47,200000 -20,200000
76 1631708492 -0,031250 19,200000 46,600000 46,600000 -20,200000
76 1631708493 -0,031250 19,200000 46,000000 46,000000 -20,200000
76 1631708494 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708495 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708496 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708497 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708498 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708499 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708500 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708501 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708502 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708503 0,000000 20,200000 46,000000 46,000000 -20,200000
76 1631708504 -0,076923 20,800000 44,400000 44,400000 -20,200000
76 1631708505 -0,076923 20,800000 42,800000 42,800000 -20,200000
76 1631708506 -0,076923 20,800000 41,200000 41,200000 -20,200000
76 1631708507 -0,076923 20,800000 39,600000 39,600000 -20,200000
76 1631708508 -0,076923 20,800000 38,000000 38,000000 -20,200000
76 1631708509 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708510 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708511 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708512 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708513 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708514 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708515 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708516 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708517 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708518 0,000000 20,800000 38,000000 38,000000 -20,200000
76 1631708519 -0,019048 21,000000 37,600000 37,600000 -20,200000
76 1631708520 -0,019048 21,000000 37,200000 37,200000 -20,200000
76 1631708521 -0,019048 21,000000 36,800000 36,800000 -20,200000
76 1631708522 -0,019048 21,000000 36,400000 36,400000 -20,200000
76 1631708523 -0,019048 21,000000 36,000000 36,000000 -20,200000
76 1631708524 0,028302 21,200000 36,600000 36,600000 -20,200000
76 1631708525 0,028302 21,200000 37,200000 37,200000 -20,200000
76 1631708526 0,028302 21,200000 37,800000 37,800000 -20,200000
76 1631708527 0,028302 21,200000 38,400000 38,400000 -20,200000
76 1631708528 0,028302 21,200000 39,000000 39,000000 -20,200000
76 1631708529 0,000000 21,200000 39,000000 39,000000 -20,200000
76 1631708530 0,000000 21,200000 39,000000 39,000000 -20,200000
76 1631708531 0,000000 21,200000 39,000000 39,000000 -20,200000
76 1631708532 0,000000 21,200000 39,000000 39,000000 -20,200000
76 1631708533 0,000000 21,200000 39,000000 39,000000 -20,200000
76 1631708534 -0,009346 21,400000 38,800000 38,800000 -20,200000
76 1631708535 -0,009346 21,400000 38,600000 38,600000 -20,200000
76 1631708536 -0,009346 21,400000 38,400000 38,400000 -20,200000
76 1631708537 -0,009346 21,400000 38,200000 38,200000 -20,200000
76 1631708538 -0,009346 21,400000 38,000000 38,000000 -20,200000
76 1631708539 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708540 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708541 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708542 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708543 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708544 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708545 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708546 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708547 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708548 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708549 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708550 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708551 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708552 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708553 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708554 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708555 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708556 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708557 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708558 0,000000 21,400000 38,000000 38,000000 -20,200000
76 1631708559 -0,027778 21,600000 37,400000 37,400000 -20,200000
76 1631708560 -0,027778 21,600000 36,800000 36,800000 -20,200000
76 1631708561 -0,027778 21,600000 36,200000 36,200000 -20,200000
76 1631708562 -0,027778 21,600000 35,600000 35,600000 -20,200000
76 1631708563 -0,027778 21,600000 35,000000 35,000000 -20,200000
76 1631708564 0,098214 22,400000 37,200000 37,200000 -20,200000
76 1631708565 0,098214 22,400000 39,400000 39,400000 -20,200000
